ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761682766.224842,doorA,pos1,100,-0.034668,-1.014648,0.052002,-2.939,-1.450,-1.481,1.016571,3.596392,close
1761682766.236492,doorA,pos1,100,-0.040039,-0.985596,0.052246,-3.015,-1.374,-1.328,0.987791,3.569884,close
1761682766.248166,doorA,pos1,100,-0.045654,-1.012695,0.075928,-3.099,-1.405,-0.832,1.016563,3.502919,close
1761682766.259976,doorA,pos1,100,-0.032715,-1.002930,0.054443,-3.023,-1.450,-0.954,1.004939,3.485976,close
1761682766.271667,doorA,pos1,100,-0.033691,-1.014648,0.065430,-2.924,-1.443,-1.305,1.017314,3.511874,close
1761682766.283366,doorA,pos1,100,-0.036133,-1.000977,0.052002,-3.015,-1.595,-1.427,1.002977,3.697959,close
1761682766.295025,doorA,pos1,100,-0.036621,-1.004639,0.059082,-3.153,-1.611,-1.145,1.007041,3.720855,close
1761682766.306677,doorA,pos1,100,-0.035645,-0.986328,0.077881,-3.099,-1.550,-0.893,0.990040,3.578305,close
1761682766.318334,doorA,pos1,100,-0.036377,-0.990967,0.058838,-3.191,-1.618,-0.962,0.993378,3.704800,close
1761682766.329985,doorA,pos1,100,-0.034180,-1.004150,0.054199,-2.985,-1.351,-1.298,1.006193,3.523957,close
1761682766.341636,doorA,pos1,100,-0.041016,-0.984619,0.047119,-2.893,-1.527,-1.511,0.986599,3.603547,close
1761682766.353287,doorA,pos1,100,-0.041016,-1.006592,0.054443,-2.985,-1.427,-0.985,1.008897,3.451960,close
1761682766.364938,doorA,pos1,100,-0.036377,-1.014404,0.061523,-3.084,-1.565,-0.870,1.016919,3.566095,close
1761682766.376605,doorA,pos1,100,-0.041504,-1.004150,0.054688,-2.840,-1.580,-1.244,1.006495,3.479794,close
1761682766.388261,doorA,pos1,100,-0.039307,-0.995361,0.056641,-3.053,-1.427,-1.427,0.997746,3.660447,close
1761682766.399913,doorA,pos1,100,-0.018066,-1.004395,0.061035,-3.107,-1.618,-1.168,1.006409,3.692653,close
