ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761619115.528437,doorA,pos1,100,-0.961914,0.004639,-0.069092,-3.244,-1.473,-1.099,0.964403,3.728834,idle
1761619115.538446,doorA,pos1,100,-0.962646,0.009033,-0.063477,-3.099,-1.679,-0.679,0.964779,3.589873,idle
1761619115.548439,doorA,pos1,100,-0.960205,0.001953,-0.072754,-3.321,-1.550,-1.267,0.962959,3.877307,idle
1761619115.558447,doorA,pos1,100,-0.957031,0.002930,-0.083008,-3.229,-1.542,-0.802,0.960629,3.666968,idle
1761619115.568438,doorA,pos1,100,-0.960449,0.005859,-0.069336,-3.076,-1.588,-1.176,0.962967,3.656074,idle
1761619115.578446,doorA,pos1,100,-0.958984,0.004395,-0.071045,-3.069,-1.466,-0.771,0.961622,3.487046,idle
1761619115.588437,doorA,pos1,100,-0.964600,0.004639,-0.092773,-3.053,-1.405,-0.985,0.969062,3.502286,idle
1761619115.598447,doorA,pos1,100,-0.957764,0.003662,-0.070312,-3.137,-1.565,-0.740,0.960348,3.583358,idle
1761619115.608438,doorA,pos1,100,-0.963867,-0.000244,-0.073730,-3.137,-1.573,-1.160,0.966683,3.696273,idle
1761619115.618444,doorA,pos1,100,-0.957764,0.008789,-0.074707,-3.145,-1.397,-0.756,0.960713,3.523329,idle
1761619115.628438,doorA,pos1,100,-0.962891,0.004883,-0.067383,-3.046,-1.489,-1.183,0.965258,3.590636,idle
1761619115.638448,doorA,pos1,100,-0.962402,0.003174,-0.077148,-3.260,-1.214,-0.832,0.965495,3.576326,idle
1761619115.648442,doorA,pos1,100,-0.962646,0.002686,-0.068604,-3.069,-1.611,-1.008,0.965092,3.609234,idle
1761619115.658446,doorA,pos1,100,-0.958496,0.004395,-0.076416,-3.221,-1.595,-1.038,0.961547,3.741712,idle
1761619115.668437,doorA,pos1,100,-0.963867,0.003662,-0.071289,-3.168,-1.511,-0.786,0.966507,3.597016,idle
1761619115.678446,doorA,pos1,100,-0.956299,0.005859,-0.071289,-3.160,-1.405,-1.092,0.958970,3.626565,idle
1761619115.688437,doorA,pos1,100,-0.956787,0.000000,-0.076904,-3.214,-1.351,-0.824,0.959873,3.582374,idle
1761619115.698448,doorA,pos1,100,-0.963379,0.005615,-0.064697,-3.130,-1.473,-1.092,0.965565,3.627344,idle
1761619115.708438,doorA,pos1,100,-0.964111,0.003662,-0.068604,-3.107,-1.389,-0.931,0.966556,3.528477,idle
1761619115.718446,doorA,pos1,100,-0.962646,0.006592,-0.064209,-3.069,-1.435,-0.962,0.964808,3.521592,idle
1761619115.728437,doorA,pos1,100,-0.959961,0.001953,-0.066650,-3.069,-1.511,-0.885,0.962274,3.533485,idle
1761619115.738445,doorA,pos1,100,-0.959473,0.004639,-0.070312,-3.038,-1.519,-1.176,0.962057,3.594447,idle
1761619115.748426,doorA,pos1,100,-0.962891,0.002197,-0.071533,-3.137,-1.573,-0.794,0.965547,3.598109,idle
